fac_id,name,city,country,continent,net_count,ix_count,carrier_count,latitude,longitude,source
1,Equinix DC1-DC15 DC21-DC22 - Ashburn,Ashburn,US,North America,516,8,14,39.016363,-77.459023,"PeeringDB, peeringdb.com/api"
2,Digital Realty SFO (200 Paul),San Francisco,US,North America,44,2,2,37.723407,-122.397923,"PeeringDB, peeringdb.com/api"
4,Equinix DA1 - Dallas,Dallas,US,North America,168,5,8,32.800955,-96.81955,"PeeringDB, peeringdb.com/api"
5,Equinix SV8 - Silicon Valley  Palo Alto,Palo Alto,US,North America,66,4,2,37.445896,-122.160775,"PeeringDB, peeringdb.com/api"
6,Equinix SV1/SV5/SV10 - Silicon Valley  San Jose,San Jose,US,North America,282,8,7,37.241767,-121.782967,"PeeringDB, peeringdb.com/api"
7,Equinix CH1/CH2/CH4 - Chicago,Chicago,US,North America,333,10,13,41.85365,-87.618342,"PeeringDB, peeringdb.com/api"
8,Equinix LA1 - Los Angeles,Los Angeles,US,North America,137,6,9,34.047501,-118.2573,"PeeringDB, peeringdb.com/api"
9,Equinix NY1 - New York  Newark,Newark,US,North America,39,2,5,40.736844,-74.173402,"PeeringDB, peeringdb.com/api"
10,Digital Realty NYC (60 Hudson),New York,US,North America,160,7,8,40.717723,-74.008299,"PeeringDB, peeringdb.com/api"
11,Equinix AT2/AT3 - Atlanta,Atlanta,US,North America,23,1,3,33.755456,-84.39153,"PeeringDB, peeringdb.com/api"
12,Equinix TR1 - Toronto,Toronto,CA,North America,45,5,1,43.644672,-79.384128,"PeeringDB, peeringdb.com/api"
15,Equinix MI1 - Miami  NOTA,Miami,US,North America,332,9,16,25.782648,-80.193157,"PeeringDB, peeringdb.com/api"
16,Digital Realty NYC (111 8th Ave),New York,US,North America,130,6,3,40.741469,-74.003387,"PeeringDB, peeringdb.com/api"
18,NIKHEF Amsterdam,Amsterdam,NL,Europe,485,29,41,52.356394,4.950837,"PeeringDB, peeringdb.com/api"
19,CoreSite - Los Angeles (LA1) One Wilshire,Los Angeles,US,North America,334,5,9,34.047942,-118.255564,"PeeringDB, peeringdb.com/api"
20,CoreSite - San Jose (SV1),San Jose,US,North America,55,3,4,37.334147,-121.891649,"PeeringDB, peeringdb.com/api"
21,FedConnect San Francisco,San Francisco,US,North America,0,0,0,37.783322,-122.392048,"PeeringDB, peeringdb.com/api"
22,JMA NAC Los Angeles,Los Angeles,US,North America,0,1,0,34.048428,-118.255186,"PeeringDB, peeringdb.com/api"
23,Digital Realty SFO (365 Main),San Francisco,US,North America,35,2,2,37.788669,-122.390509,"PeeringDB, peeringdb.com/api"
24,The Mission Street Center,San Francisco,US,North America,0,0,0,37.780351,-122.408954,"PeeringDB, peeringdb.com/api"
33,SVTIX San Jose,San Jose,US,North America,3,0,0,37.333765,-121.904828,"PeeringDB, peeringdb.com/api"
34,Telehouse - London (Docklands North),London,GB,Europe,495,13,19,,,"PeeringDB, peeringdb.com/api"
35,Digital Realty London LHR17,West Drayton,GB,Europe,15,0,1,51.482248,-0.460224,"PeeringDB, peeringdb.com/api"
36,Equinix NY2/NY4/NY5/NY6 - New York  Secaucus,Secaucus,US,North America,130,10,7,40.778534,-74.072237,"PeeringDB, peeringdb.com/api"
38,Equinix NY9 - New York  111 8th Avenue,New York,US,North America,78,4,4,40.741469,-74.003387,"PeeringDB, peeringdb.com/api"
39,Telehouse - London (Docklands East),London,GB,Europe,224,9,8,,,"PeeringDB, peeringdb.com/api"
40,Digital Realty London LHR20,London,GB,Europe,92,6,5,51.499819,-0.010775,"PeeringDB, peeringdb.com/api"
43,Digital Realty London LHR19,London,GB,Europe,36,4,5,51.496902,-0.018933,"PeeringDB, peeringdb.com/api"
45,Equinix LD8 - London  Docklands,London,GB,Europe,313,10,13,51.498842,-0.014327,"PeeringDB, peeringdb.com/api"
46,Digital Realty London LON1-3,London,GB,Europe,119,6,5,51.520397,-0.073777,"PeeringDB, peeringdb.com/api"
47,Global Switch London East,London,GB,Europe,31,1,1,51.510985,-0.003494,"PeeringDB, peeringdb.com/api"
48,Global Switch London North,London,GB,Europe,32,1,2,51.511364,-0.010634,"PeeringDB, peeringdb.com/api"
51,Exchange Tower London,London,GB,Europe,1,0,2,,,"PeeringDB, peeringdb.com/api"
52,UltraEdge Velizy,Paris,FR,Europe,0,0,0,48.782499,2.208747,"PeeringDB, peeringdb.com/api"
53,Telehouse - Paris 2 (Voltaire - Léon Frot),Paris,FR,Europe,360,17,28,48.856654,2.38532,"PeeringDB, peeringdb.com/api"
54,Telehouse - Paris 1 (Jeûneurs),Paris,FR,Europe,18,2,6,48.869869,2.344236,"PeeringDB, peeringdb.com/api"
55,UltraEdge Paris - Courbevoie,Paris,FR,Europe,41,1,4,48.903746,2.257694,"PeeringDB, peeringdb.com/api"
56,Digital Realty Paris PAR1,Paris,FR,Europe,36,1,6,48.902082,2.369496,"PeeringDB, peeringdb.com/api"
57,UltraEdge Lyon-Venissieux,Vénissieux,FR,Europe,84,3,11,45.722882,4.862905,"PeeringDB, peeringdb.com/api"
58,Digital Realty Frankfurt FRA1-27,Frankfurt,DE,Europe,614,30,37,50.11925,8.735199,"PeeringDB, peeringdb.com/api"
59,ITENOS Frankfurt (FRA1),Frankfurt,DE,Europe,64,5,7,50.099697,8.631763,"PeeringDB, peeringdb.com/api"
60,Equinix FR5 - Frankfurt  KleyerStrasse,Frankfurt,DE,Europe,548,36,42,50.09885,8.632004,"PeeringDB, peeringdb.com/api"
61,Digital Realty AMS17 - Amsterdam,Amsterdam,NL,Europe,148,9,16,52.356353,4.951609,"PeeringDB, peeringdb.com/api"
62,Equinix AM7 - Amsterdam  Kuiperberweg,Amsterdam,NL,Europe,215,13,26,52.303078,4.938009,"PeeringDB, peeringdb.com/api"
63,Global Switch Amsterdam,Amsterdam,NL,Europe,98,6,12,52.343984,4.828711,"PeeringDB, peeringdb.com/api"
64,Digital Realty AMS3/5/7/8/10 - Amsterdam,Amsterdam,NL,Europe,119,4,13,52.28415,4.770855,"PeeringDB, peeringdb.com/api"
66,Vienna University Computer Center (Wien),Vienna,AT,Europe,27,1,3,48.214151,16.357784,"PeeringDB, peeringdb.com/api"
67,Digital Realty VIE1/2 - Vienna,Vienna,AT,Europe,191,13,15,48.269027,16.410613,"PeeringDB, peeringdb.com/api"
68,Digital Realty BRU1 - Brussels,Brussels,BE,Europe,103,5,8,50.870502,4.476941,"PeeringDB, peeringdb.com/api"
69,Equinix DA3 - Dallas,Dallas,US,North America,103,6,6,32.800955,-96.81955,"PeeringDB, peeringdb.com/api"
71,Digital Realty Seattle SEA10,Seattle,US,North America,232,5,9,47.614347,-122.338883,"PeeringDB, peeringdb.com/api"
72,Equinix PA7 - Paris  Energy Park,Paris,FR,Europe,54,2,7,48.904891,2.259202,"PeeringDB, peeringdb.com/api"
73,Equinix PA5 - Paris  Victor Hugo,Paris,FR,Europe,67,3,6,48.90407,2.369221,"PeeringDB, peeringdb.com/api"
74,Equinix FR7 - Frankfurt  Gutleutstrasse,Frankfurt,DE,Europe,153,13,15,50.096869,8.644169,"PeeringDB, peeringdb.com/api"
75,Digital Realty Paris PAR2,Paris,FR,Europe,54,1,6,48.906617,2.370417,"PeeringDB, peeringdb.com/api"
76,Equinix MA1 - Manchester  Williams/Kilburn,Manchester,GB,Europe,110,2,4,53.463112,-2.236869,"PeeringDB, peeringdb.com/api"
78,Reynolds House  Manchester,Manchester,GB,Europe,43,1,4,53.464393,-2.247633,"PeeringDB, peeringdb.com/api"
79,Digital Realty London LHR21 (closed),London,GB,Europe,25,2,1,51.500621,-0.011758,"PeeringDB, peeringdb.com/api"
80,Equinix AM8 - Amsterdam  Gyroscoopweg,Amsterdam,NL,Europe,27,7,7,52.396814,4.838579,"PeeringDB, peeringdb.com/api"
81,Digital Realty Zurich ZUR1,Glattbrugg,CH,Europe,129,6,11,47.432702,8.557273,"PeeringDB, peeringdb.com/api"
83,Equinix ZH2 - Zurich,Zurich,CH,Europe,50,7,5,47.387749,8.520255,"PeeringDB, peeringdb.com/api"
84,KDWEB San Jose,San Jose,US,North America,0,0,0,37.333885,-121.889302,"PeeringDB, peeringdb.com/api"
85,Equinix SV17 - Silicon Valley  Santa Clara,Santa Clara,US,North America,6,1,1,37.376348,-121.988591,"PeeringDB, peeringdb.com/api"
86,Equinix SE2/SE3 - Seattle,Seattle,US,North America,113,5,4,47.614358,-122.338864,"PeeringDB, peeringdb.com/api"
88,Equinix DC7 - Ashburn  Vienna,Vienna,US,North America,8,2,1,38.908422,-77.219692,"PeeringDB, peeringdb.com/api"
91,COLT DC London,London,GB,Europe,7,0,2,51.799899,-0.183762,"PeeringDB, peeringdb.com/api"
97,Templus DC Milan MIL01,Milan,IT,Europe,4,0,0,45.49538,9.17865,"PeeringDB, peeringdb.com/api"
101,LAN Services AG - Communication Center cc.ch,Biel/Bienne,CH,Europe,0,0,0,47.130774,7.241053,"PeeringDB, peeringdb.com/api"
102,Equinix LA2 - Los Angeles,Los Angeles,US,North America,14,5,1,34.048897,-118.259585,"PeeringDB, peeringdb.com/api"
103,Equinix LA5 - Los Angeles,Los Angeles,US,North America,4,1,0,,,"PeeringDB, peeringdb.com/api"
104,Digital Realty AMS9 - Amsterdam,Amsterdam,NL,Europe,151,12,22,52.356671,4.952501,"PeeringDB, peeringdb.com/api"
106,Digital Realty Dusseldorf DUS1-3,Düsseldorf,DE,Europe,138,4,13,51.186111,6.869937,"PeeringDB, peeringdb.com/api"
108,Telehouse - Frankfurt,Frankfurt,DE,Europe,78,5,7,50.096962,8.630057,"PeeringDB, peeringdb.com/api"
109,EdgeConneX Munich (EDCMUC01),Munich,DE,Europe,37,3,6,48.139859,11.526173,"PeeringDB, peeringdb.com/api"
110,BIT-1,Ede,NL,Europe,13,1,7,52.030762,5.624974,"PeeringDB, peeringdb.com/api"
111,ColoCenter Frankfurt,Frankfurt,DE,Europe,0,0,0,50.103483,8.636254,"PeeringDB, peeringdb.com/api"
112,Level(3) Paris (Le Capitole),Paris,FR,Europe,11,0,3,48.887694,2.21513,"PeeringDB, peeringdb.com/api"
117,TAS Sophia,Antibes,FR,Europe,1,0,0,43.628052,7.038047,"PeeringDB, peeringdb.com/api"
118,Equinix EN1 - Enschede,Enschede,NL,Europe,25,3,4,52.236979,6.84964,"PeeringDB, peeringdb.com/api"
119,Digital Realty Frankfurt FRA28 (Closed),Frankfurt,DE,Europe,20,2,4,50.081709,8.623156,"PeeringDB, peeringdb.com/api"
120,Digital Realty NYC (32 AofA),New York,US,North America,40,3,1,40.72,-74.004561,"PeeringDB, peeringdb.com/api"
121,Espanix Datacenter,Madrid,ES,Europe,43,6,4,40.466022,-3.660963,"PeeringDB, peeringdb.com/api"
122,Equinix BA1 - Barcelona,Barcelona,ES,Europe,73,3,6,41.351557,2.137457,"PeeringDB, peeringdb.com/api"
125,Digital Realty ATL13 - Atlanta,Atlanta,US,North America,189,4,7,33.755456,-84.39153,"PeeringDB, peeringdb.com/api"
126,Equinix LS1 - Lisbon,Lisbon,PT,Europe,83,5,7,38.787919,-9.123454,"PeeringDB, peeringdb.com/api"
127,Equinix MD2 - Madrid,Alcobendas,ES,Europe,83,7,11,40.536855,-3.648584,"PeeringDB, peeringdb.com/api"
129,IWB Datacenter Basel,Basel,CH,Europe,22,2,4,47.546259,7.582093,"PeeringDB, peeringdb.com/api"
130,Digital Realty Madrid MAD1-2,Madrid,ES,Europe,231,9,13,40.439323,-3.621211,"PeeringDB, peeringdb.com/api"
131,Equinix SY1/SY2 - Sydney,Sydney,AU,Australia,200,5,7,-33.921868,151.188025,"PeeringDB, peeringdb.com/api"
135,Level(3) Brussels,Brussels,BE,Europe,21,2,3,50.857721,4.412116,"PeeringDB, peeringdb.com/api"
138,CSUC Campus Nord,Barcelona,ES,Europe,9,1,0,41.387314,2.111883,"PeeringDB, peeringdb.com/api"
139,Equinix GV1 - Geneva  City,Geneva,CH,Europe,35,2,4,46.203607,6.144251,"PeeringDB, peeringdb.com/api"
142,Telehouse – TOKYO Otemachi (KDDI Otemachi),Tokyo,JP,Asia Pacific,44,2,0,35.686406,139.764809,"PeeringDB, peeringdb.com/api"
143,KINX Dogok,Seoul,KR,Asia Pacific,55,3,4,37.488139,127.051167,"PeeringDB, peeringdb.com/api"
144,Equinix DC8 - Ashburn  Vienna,Vienna,US,North America,7,2,0,38.931419,-77.238951,"PeeringDB, peeringdb.com/api"
146,Equinix PH1 - Philadelphia,Philadelphia,US,North America,24,1,0,39.959668,-75.161377,"PeeringDB, peeringdb.com/api"
147,Evocative San Jose (SV7),San Jose,US,North America,7,0,1,37.338431,-121.910133,"PeeringDB, peeringdb.com/api"
148,Digital Realty Copenhagen CPH1-3,Copenhagen,DK,Europe,98,7,13,55.728092,12.377482,"PeeringDB, peeringdb.com/api"
149,iM Critical Miami,Miami,US,North America,17,1,2,25.848356,-80.194926,"PeeringDB, peeringdb.com/api"
152,Moscow M9,Moscow,RU,Europe,275,11,4,55.652639,37.528861,"PeeringDB, peeringdb.com/api"
153,NorthC Duesseldorf,Düsseldorf,DE,Europe,12,2,2,51.18819,6.86728,"PeeringDB, peeringdb.com/api"
154,Telnet Caldera Milan,Milan,IT,Europe,10,2,3,45.476177,9.103887,"PeeringDB, peeringdb.com/api"
155,Speedbone Berlin,Berlin,DE,Europe,44,6,4,52.465779,13.369905,"PeeringDB, peeringdb.com/api"
156,Equinix SK1 - Stockholm  Bromma,Stockholm,SE,Europe,118,15,16,59.362574,17.955657,"PeeringDB, peeringdb.com/api"
157,colobern.ch Bern,Bern,CH,Europe,17,1,0,46.964845,7.478187,"PeeringDB, peeringdb.com/api"
158,GlobalConnect Taastrup 1 (CPH1),Taastrup,DK,Europe,55,7,6,55.662,12.301459,"PeeringDB, peeringdb.com/api"
159,PIPE Networks Brisbane,Brisbane,AU,Australia,7,0,0,-27.465681,153.027805,"PeeringDB, peeringdb.com/api"
160,PIPE Networks Sydney,Sydney,AU,Australia,3,0,0,-33.874077,151.20777,"PeeringDB, peeringdb.com/api"
161,PIPE Networks Melbourne,Melbourne,AU,Australia,2,0,0,-37.819171,144.956726,"PeeringDB, peeringdb.com/api"
162,PIPE Networks Adelaide,Adelaide,AU,Australia,4,0,0,-34.927233,138.594121,"PeeringDB, peeringdb.com/api"
163,PIPE Networks Hobart,Hobart,AU,Australia,2,0,0,-42.881849,147.328921,"PeeringDB, peeringdb.com/api"
164,Equinix DB1 - Dublin  CityWest,Dublin,IE,Europe,64,4,4,53.296306,-6.41897,"PeeringDB, peeringdb.com/api"
165,Equinix SP4 - São Paulo,Barueri,BR,South America,592,6,12,-23.497589,-46.814577,"PeeringDB, peeringdb.com/api"
166,Verizon Madrid,Madrid,ES,Europe,4,0,0,40.447968,-3.574684,"PeeringDB, peeringdb.com/api"
167,Harbour Centre Vancouver,Vancouver,CA,North America,62,4,2,49.284697,-123.111935,"PeeringDB, peeringdb.com/api"
168,Equinix TY1 - Tokyo,Tokyo,JP,Asia Pacific,26,2,0,35.576366,139.749055,"PeeringDB, peeringdb.com/api"
170,Equinix HK1 - Hong Kong,Tsuen Wan,HK,Asia Pacific,188,6,10,22.365581,114.11932,"PeeringDB, peeringdb.com/api"
171,Digital Realty PHX10 (120 E Van Buren),Phoenix,US,North America,35,3,2,33.452003,-112.072042,"PeeringDB, peeringdb.com/api"
176,Level(3) Sunnyvale,Sunnyvale,US,North America,8,2,0,37.373412,-121.98778,"PeeringDB, peeringdb.com/api"
177,Digital Realty Dublin DUB1-2,Dublin,IE,Europe,60,4,5,53.334251,-6.365538,"PeeringDB, peeringdb.com/api"
178,Equinix DB2 - Dublin  Kilcarbery,Dublin,IE,Europe,52,4,3,53.318647,-6.439957,"PeeringDB, peeringdb.com/api"
179,Equinix MD1 - Madrid,Madrid,ES,Europe,14,1,5,40.513497,-3.671891,"PeeringDB, peeringdb.com/api"
180,Digital Realty Dublin DUB10,Dublin,IE,Europe,7,0,1,53.412081,-6.366707,"PeeringDB, peeringdb.com/api"
181,Global Switch Paris,Paris,FR,Europe,31,0,5,48.899823,2.296095,"PeeringDB, peeringdb.com/api"
184,Printer's Square Chicago (600 S Federal),Chicago,US,North America,3,0,0,41.874302,-87.629928,"PeeringDB, peeringdb.com/api"
185,NorthC Nürnberg,Nuremberg,DE,Europe,18,2,4,49.38991,11.17706,"PeeringDB, peeringdb.com/api"
186,Netrality - Indy Telcom Center - 733 W. Henry,Indianapolis,US,North America,41,2,2,39.75988,-86.172275,"PeeringDB, peeringdb.com/api"
187,Versatel Gent (Handelsdok Center),Ghent,BE,Europe,0,0,0,51.063866,3.734616,"PeeringDB, peeringdb.com/api"
188,FiberNet Telecom Group - 60 Hudson St,New York,US,North America,6,1,0,40.717664,-74.008333,"PeeringDB, peeringdb.com/api"
189,FiberNet Telecom Group New York (111 Eighth Ave),New York,US,North America,1,1,0,40.741355,-74.003203,"PeeringDB, peeringdb.com/api"
190,LCL Antwerp,Antwerp,BE,Europe,15,2,2,51.264294,4.402951,"PeeringDB, peeringdb.com/api"
191,Versatel Antwerp,Antwerp,BE,Europe,0,0,0,51.262686,4.41733,"PeeringDB, peeringdb.com/api"
192,NorthC Munich 2,Munich,DE,Europe,19,1,4,48.135973,11.662742,"PeeringDB, peeringdb.com/api"
193,LCL Brussels (Diegem),Brussels,BE,Europe,47,3,2,50.887474,4.455068,"PeeringDB, peeringdb.com/api"
195,AAPT Glebe,Sydney,AU,Australia,1,0,0,-33.883255,151.182583,"PeeringDB, peeringdb.com/api"
196,DigiCo Sydney SYD1 (formerly Global Switch Australia),Sydney,AU,Australia,103,4,5,-33.875599,151.197691,"PeeringDB, peeringdb.com/api"
198,AAPT Brisbane,Brisbane,AU,Australia,0,0,0,-27.467146,153.030416,"PeeringDB, peeringdb.com/api"
199,AAPT Fortitude Valley,Brisbane,AU,Australia,1,0,0,-27.459649,153.03099,"PeeringDB, peeringdb.com/api"
201,AAPT Adelaide,Adelaide,AU,Australia,1,0,1,-34.926075,138.6013,"PeeringDB, peeringdb.com/api"
203,Deutschherrnkarree,Nuremberg,DE,Europe,14,1,3,49.453955,11.063356,"PeeringDB, peeringdb.com/api"
206,STOKAB KN5  Södermalm,Stockholm,SE,Europe,17,0,4,59.31535,18.045546,"PeeringDB, peeringdb.com/api"
207,STOKAB KN6  Hammarby,Stockholm,SE,Europe,9,0,3,59.298407,18.089786,"PeeringDB, peeringdb.com/api"
208,Digital Realty Stockholm STO1-6,Stockholm,SE,Europe,128,13,16,59.422226,17.916696,"PeeringDB, peeringdb.com/api"
209,Level(3) Weehawken,Weehawken,US,North America,2,0,0,40.761825,-74.025031,"PeeringDB, peeringdb.com/api"
211,Singapore Open Exchange (SOX),Singapore,SG,Asia Pacific,2,1,0,1.297541,103.772471,"PeeringDB, peeringdb.com/api"
212,Spaanse Kubus Rotterdam,Rotterdam,NL,Europe,16,2,1,51.930359,4.414322,"PeeringDB, peeringdb.com/api"
213,Unilogic Networks Datacenter Sittard,Sittard,NL,Europe,1,1,2,50.995925,5.845593,"PeeringDB, peeringdb.com/api"
214,CE Colo Prague,Prague,CZ,Europe,151,8,9,50.060164,14.482978,"PeeringDB, peeringdb.com/api"
215,DC Tower Zizkov CRa,Prague,CZ,Europe,16,2,1,50.08103,14.451122,"PeeringDB, peeringdb.com/api"
216,GTS Telehouse Prague,Prague,CZ,Europe,17,2,0,50.078094,14.475889,"PeeringDB, peeringdb.com/api"
217,Pragonet Telehouse Prague,Prague,CZ,Europe,1,0,0,50.062152,14.428607,"PeeringDB, peeringdb.com/api"
218,Arelion Dusseldorf DDF/B,Düsseldorf,DE,Europe,12,2,2,51.188,6.86608,"PeeringDB, peeringdb.com/api"
219,Markley Group One Summer Street Boston,Boston,US,North America,82,1,3,42.354692,-71.060266,"PeeringDB, peeringdb.com/api"
220,BCE Colocation Luxembourg,Luxembourg,LU,Europe,15,1,2,49.637537,6.163425,"PeeringDB, peeringdb.com/api"
222,Telia Telehouse Copenhagen,Copenhagen,DK,Europe,18,0,4,55.661921,12.377342,"PeeringDB, peeringdb.com/api"
225,MEGA-i (iAdvantage Hong Kong),Hong Kong,HK,Asia Pacific,264,4,8,22.266098,114.246512,"PeeringDB, peeringdb.com/api"
226,Digital Realty Marseille MRS1/2/3/4,Marseille,FR,Europe,221,10,22,43.310818,5.373865,"PeeringDB, peeringdb.com/api"
229,Equinix PA1 - Paris  Roissy,Roissy-en-France,FR,Europe,7,0,0,48.983691,2.507095,"PeeringDB, peeringdb.com/api"
230,Cogent Lille,Lille,FR,Europe,7,1,3,50.63768,3.090551,"PeeringDB, peeringdb.com/api"
231,Multicoms Paris (Velizy),Paris,FR,Europe,1,0,0,48.785043,2.209917,"PeeringDB, peeringdb.com/api"
232,UltraEdge Bordeaux,Bordeaux,FR,Europe,30,1,6,44.889171,-0.557446,"PeeringDB, peeringdb.com/api"
233,UltraEdge Strasbourg,Strasbourg,FR,Europe,42,1,4,48.569149,7.781145,"PeeringDB, peeringdb.com/api"
234,Peace Communications KNX1,Knoxville,US,North America,5,0,1,35.965586,-83.921438,"PeeringDB, peeringdb.com/api"
235,Mediagateway,Hilversum,NL,Europe,25,1,6,52.241526,5.169722,"PeeringDB, peeringdb.com/api"
238,NorthC Oude Meer,Oude Meer,NL,Europe,30,2,9,52.29257,4.788162,"PeeringDB, peeringdb.com/api"
239,NorthC Aalsmeer,Aalsmeer,NL,Europe,6,1,5,52.259795,4.774186,"PeeringDB, peeringdb.com/api"
241,UNITED COLO GmbH / NGZ-Server.de Coburg,Coburg,DE,Europe,0,0,0,50.254995,10.95877,"PeeringDB, peeringdb.com/api"
243,Pulsant Newcastle NE-1 (Central),Newcastle upon Tyne,GB,Europe,6,0,0,54.972886,-1.603213,"PeeringDB, peeringdb.com/api"
244,Wavenet Manchester,Manchester,GB,Europe,1,0,0,,,"PeeringDB, peeringdb.com/api"
245,InterDC Doetinchem,Doetinchem,NL,Europe,21,2,4,51.954184,6.300252,"PeeringDB, peeringdb.com/api"
246,Looking Glass Networks NYC Node,New York,US,North America,0,0,0,40.726019,-74.00536,"PeeringDB, peeringdb.com/api"
248,Level(3) London (Braham Street),London,GB,Europe,6,0,0,51.513915,-0.0725,"PeeringDB, peeringdb.com/api"
249,Level(3) Atlanta (Courtland),Atlanta,US,North America,3,0,1,33.765138,-84.383731,"PeeringDB, peeringdb.com/api"
250,Level(3) Chicago (Canal),Chicago,US,North America,3,0,0,41.880436,-87.639611,"PeeringDB, peeringdb.com/api"
252,Cogent Montpellier,Montpellier,FR,Europe,16,2,3,43.60956,3.887893,"PeeringDB, peeringdb.com/api"
254,Redcentric London Data Centre,London,GB,Europe,37,0,2,51.522955,-0.082993,"PeeringDB, peeringdb.com/api"
256,ServerCondo-219 Albuquerque,Albuquerque,US,North America,0,0,0,35.084663,-106.650102,"PeeringDB, peeringdb.com/api"
258,STOKAB KN3  Kista,Stockholm,SE,Europe,5,0,1,59.405682,17.943347,"PeeringDB, peeringdb.com/api"
259,MCI Stockholm (Kista),Stockholm,SE,Europe,0,0,0,59.406342,17.953487,"PeeringDB, peeringdb.com/api"
260,VIVI Vienna (Wien),Vienna,AT,Europe,8,0,0,48.213465,16.356475,"PeeringDB, peeringdb.com/api"
261,Lumen Duesseldorf,Düsseldorf,DE,Europe,0,0,2,51.18875,6.86597,"PeeringDB, peeringdb.com/api"
262,NorthC Amsterdam 2,Amsterdam,NL,Europe,7,0,2,52.29643,4.94859,"PeeringDB, peeringdb.com/api"
264,Cogent Nice,Nice,FR,Europe,7,0,3,43.70338,7.259722,"PeeringDB, peeringdb.com/api"
265,Cogent Antibes,Antibes,FR,Europe,5,0,1,43.609448,7.073109,"PeeringDB, peeringdb.com/api"
266,Cogent Toulouse,Toulouse,FR,Europe,18,1,6,43.620447,1.423103,"PeeringDB, peeringdb.com/api"
267,Citynet Columbus,Columbus,US,North America,3,1,0,39.968171,-82.994861,"PeeringDB, peeringdb.com/api"
268,Citynet Pittsburgh,Pittsburgh,US,North America,4,0,0,40.447383,-80.003614,"PeeringDB, peeringdb.com/api"
269,BUCH-Facility Bucharest,Bucharest,RO,Europe,0,0,0,44.419772,26.115913,"PeeringDB, peeringdb.com/api"
271,Pulsant Edinburgh SC-1 (South Gyle),Edinburgh,GB,Europe,37,1,0,55.930562,-3.295901,"PeeringDB, peeringdb.com/api"
273,Citynet Indianapolis,Indianapolis,US,North America,1,0,0,39.759534,-86.170711,"PeeringDB, peeringdb.com/api"
274,WIIT Datacenter DUS1  DUS2  DUS3  DUS4  DUS6  DUS7,Düsseldorf,DE,Europe,102,7,6,51.267301,6.81752,"PeeringDB, peeringdb.com/api"
275,PTOR1,Portland,US,North America,70,2,3,45.521366,-122.680792,"PeeringDB, peeringdb.com/api"
277,NTT Frankfurt 1 Data Center (FRA1),Frankfurt,DE,Europe,141,9,15,50.128192,8.601436,"PeeringDB, peeringdb.com/api"
278,Mobistar Nossegem fka Versatel Nossegem,Nossegem,BE,Europe,5,0,1,50.877572,4.503638,"PeeringDB, peeringdb.com/api"
279,Centersquare New Jersey (EWR5),Secaucus,US,North America,18,2,2,40.78616,-74.06912,"PeeringDB, peeringdb.com/api"
280,Eircom Dublin (Citywest),Dublin,IE,Europe,4,0,1,53.296287,-6.415382,"PeeringDB, peeringdb.com/api"
281,Equinix BO1 - Boston  Waltham,Waltham,US,North America,3,0,0,42.395346,-71.269187,"PeeringDB, peeringdb.com/api"
282,Equinix SG1 - Singapore,Singapore,SG,Asia Pacific,530,11,15,1.295229,103.789842,"PeeringDB, peeringdb.com/api"
283,365 Data Centers Chicago (CH6),Chicago,US,North America,19,2,0,41.876212,-87.631453,"PeeringDB, peeringdb.com/api"
284,MCI/Verizon Brussels (Diegem) E,Machelen,BE,Europe,2,0,1,50.885261,4.450532,"PeeringDB, peeringdb.com/api"
285,MCI/Verizon Brussels (Diegem) H,Brussels,BE,Europe,0,0,0,50.885261,4.450532,"PeeringDB, peeringdb.com/api"
286,CoreSite - Washington DC (DC1),Washington,US,North America,16,3,3,38.902918,-77.029149,"PeeringDB, peeringdb.com/api"
290,aixit Frankfurt,Frankfurt,DE,Europe,24,1,2,50.1009,8.629585,"PeeringDB, peeringdb.com/api"
291,NewColo Frankfurt,Frankfurt,DE,Europe,21,2,1,50.101713,8.63429,"PeeringDB, peeringdb.com/api"
293,Evocative SJC3,Santa Clara,US,North America,13,0,0,37.378042,-121.954136,"PeeringDB, peeringdb.com/api"
294,ITGate PdF (TRN1/TRN2),Turin,IT,Europe,25,2,1,45.090688,7.660825,"PeeringDB, peeringdb.com/api"
295,AtlasEdge DC Brussels BRU001,Brussels,BE,Europe,6,0,1,50.872026,4.503629,"PeeringDB, peeringdb.com/api"
299,Global Crossing Joop,Amsterdam,NL,Europe,3,0,3,52.33538,4.933657,"PeeringDB, peeringdb.com/api"
300,BIX Building (Victor Hugo street),Budapest,HU,Europe,61,1,4,47.51796,19.055712,"PeeringDB, peeringdb.com/api"
301,Dataplex Budapest,Budapest,HU,Europe,65,3,9,47.448989,19.107458,"PeeringDB, peeringdb.com/api"
305,iomart DC1 Glasgow,Glasgow,GB,Europe,8,0,0,55.851165,-4.283217,"PeeringDB, peeringdb.com/api"
306,Equinix PA2 - Paris  Saint-Denis,Paris,FR,Europe,151,5,16,48.927166,2.350664,"PeeringDB, peeringdb.com/api"
311,Level(3) Nashville (Sidco Drive),Nashville,US,North America,4,0,0,36.102726,-86.755786,"PeeringDB, peeringdb.com/api"
312,IRIS - Nashville,Nashville,US,North America,1,0,0,36.162621,-86.776316,"PeeringDB, peeringdb.com/api"
314,Cincinnatti Bell - West 7th Street,Cincinnati,US,North America,0,0,0,39.102789,-84.517261,"PeeringDB, peeringdb.com/api"
